item_id,site_code,warehouse_code,location_code,lot_number,on_hand_quantity,reserved_quantity,quality_hold_quantity,standard_unit_cost,last_movement_date,item_type,product_family
RM-0092,100,100-RM,100-RM-01,,57.95,10.431,0.0,35.71,2026-06-24,Raw Material,
RM-0092,200,200-RM,200-RM-01,,57.95,10.431,0.0,35.71,2026-06-27,Raw Material,
RM-0092,300,300-RM,300-RM-01,,57.95,10.431,0.0,35.71,2026-06-13,Raw Material,
RM-0092,400,400-RM,400-RM-01,,104.31,18.7758,0.0,35.71,2023-12-31,Raw Material,
RM-0093,100,100-RM,100-RM-01,,137.25,24.705,0.0,11.16,2026-06-25,Raw Material,
RM-0093,200,200-RM,200-RM-01,,137.25,24.705,0.0,11.16,2026-06-25,Raw Material,
RM-0093,300,300-RM,300-RM-01,,137.25,24.705,0.0,11.16,2023-12-31,Raw Material,
RM-0093,400,400-RM,400-RM-01,,247.05,44.469,0.0,11.16,2023-12-31,Raw Material,
RM-0094,100,100-RM,100-RM-01,,396.5,71.37,0.0,11.98,2026-06-27,Raw Material,
RM-0094,200,200-RM,200-RM-01,,396.5,71.37,0.0,11.98,2026-06-15,Raw Material,
RM-0094,300,300-RM,300-RM-01,,396.5,71.37,0.0,11.98,2026-06-10,Raw Material,
RM-0094,400,400-RM,400-RM-01,,713.7,128.466,0.0,11.98,2023-12-31,Raw Material,
RM-0095,100,100-RM,100-RM-01,,366.0,65.88,0.0,12.8,2026-06-22,Raw Material,
RM-0095,200,200-RM,200-RM-01,,366.0,65.88,0.0,12.8,2023-12-31,Raw Material,
RM-0095,300,300-RM,300-RM-01,,366.0,65.88,0.0,12.8,2026-06-15,Raw Material,
RM-0095,400,400-RM,400-RM-01,,658.8,118.584,0.0,12.8,2023-12-31,Raw Material,
RM-0096,100,100-RM,100-RM-01,,4.7275,0.851,0.0,13.61,2026-06-22,Raw Material,
RM-0096,200,200-RM,200-RM-01,,4.7275,0.851,0.0,13.61,2026-06-10,Raw Material,
RM-0096,300,300-RM,300-RM-01,,4.7275,0.851,0.0,13.61,2026-06-24,Raw Material,
RM-0096,400,400-RM,400-RM-01,,8.5095,1.5317,0.0,13.61,2023-12-31,Raw Material,
RM-0097,100,100-RM,100-RM-01,,28.975,5.2155,0.0,14.43,2023-12-31,Raw Material,
RM-0097,200,200-RM,200-RM-01,,28.975,5.2155,0.0,14.43,2026-06-22,Raw Material,
RM-0097,300,300-RM,300-RM-01,,28.975,5.2155,0.0,14.43,2023-12-31,Raw Material,
RM-0097,400,400-RM,400-RM-01,,52.155,9.3879,0.0,14.43,2023-12-31,Raw Material,
RM-0098,100,100-RM,100-RM-01,,68.625,12.3525,0.0,15.25,2026-06-22,Raw Material,
RM-0098,200,200-RM,200-RM-01,,68.625,12.3525,0.0,15.25,2023-12-31,Raw Material,
RM-0098,300,300-RM,300-RM-01,,68.625,12.3525,0.0,15.25,2026-06-22,Raw Material,
RM-0098,400,400-RM,400-RM-01,,123.525,22.2345,0.0,15.25,2023-12-31,Raw Material,
RM-0099,100,100-RM,100-RM-01,,158.6,28.548,0.0,16.07,2026-06-24,Raw Material,
RM-0099,200,200-RM,200-RM-01,,158.6,28.548,0.0,16.07,2026-06-21,Raw Material,
RM-0099,300,300-RM,300-RM-01,,158.6,28.548,0.0,16.07,2023-12-31,Raw Material,
RM-0099,400,400-RM,400-RM-01,,285.48,51.3864,0.0,16.07,2023-12-31,Raw Material,
RM-0100,100,100-RM,100-RM-01,,183.0,32.94,0.0,16.89,2026-06-27,Raw Material,
RM-0100,200,200-RM,200-RM-01,,183.0,32.94,0.0,16.89,2026-06-24,Raw Material,
RM-0100,300,300-RM,300-RM-01,,183.0,32.94,0.0,16.89,2023-12-31,Raw Material,
RM-0100,400,400-RM,400-RM-01,,329.4,59.292,0.0,16.89,2023-12-31,Raw Material,
RM-0101,100,100-RM,100-RM-01,,472.75,85.095,0.0,17.71,2026-06-13,Raw Material,
RM-0101,200,200-RM,200-RM-01,,472.75,85.095,0.0,17.71,2026-06-27,Raw Material,
RM-0101,300,300-RM,300-RM-01,,472.75,85.095,0.0,17.71,2026-06-27,Raw Material,
RM-0101,400,400-RM,400-RM-01,,850.95,153.171,0.0,17.71,2023-12-31,Raw Material,
RM-0102,100,100-RM,100-RM-01,,5.795,1.0431,0.0,18.52,2026-06-27,Raw Material,
RM-0102,200,200-RM,200-RM-01,,5.795,1.0431,0.0,18.52,2026-06-27,Raw Material,
RM-0102,300,300-RM,300-RM-01,,5.795,1.0431,0.0,18.52,2023-12-31,Raw Material,
RM-0102,400,400-RM,400-RM-01,,10.431,1.8776,0.0,18.52,2023-12-31,Raw Material,
RM-0103,100,100-RM,100-RM-01,,34.3125,6.1763,0.0,19.34,2026-06-25,Raw Material,
RM-0103,200,200-RM,200-RM-01,,34.3125,6.1763,0.0,19.34,2026-06-11,Raw Material,
RM-0103,300,300-RM,300-RM-01,,34.3125,6.1763,0.0,19.34,2026-06-24,Raw Material,
RM-0103,400,400-RM,400-RM-01,,61.7625,11.1173,0.0,19.34,2023-12-31,Raw Material,
RM-0104,100,100-RM,100-RM-01,,79.3,14.274,0.0,20.16,2026-06-18,Raw Material,
RM-0104,200,200-RM,200-RM-01,,79.3,14.274,0.0,20.16,2026-06-15,Raw Material,
RM-0104,300,300-RM,300-RM-01,,79.3,14.274,0.0,20.16,2026-06-27,Raw Material,
RM-0104,400,400-RM,400-RM-01,,142.74,25.6932,0.0,20.16,2023-12-31,Raw Material,
RM-0105,100,100-RM,100-RM-01,,73.2,13.176,0.0,20.98,2026-06-24,Raw Material,
RM-0105,200,200-RM,200-RM-01,,73.2,13.176,0.0,20.98,2023-12-31,Raw Material,
RM-0105,300,300-RM,300-RM-01,,73.2,13.176,0.0,20.98,2023-12-31,Raw Material,
RM-0105,400,400-RM,400-RM-01,,131.76,23.7168,0.0,20.98,2023-12-31,Raw Material,
RM-0106,100,100-RM,100-RM-01,,236.375,42.5475,0.0,21.8,2026-06-24,Raw Material,
RM-0106,200,200-RM,200-RM-01,,236.375,42.5475,0.0,21.8,2026-06-16,Raw Material,
RM-0106,300,300-RM,300-RM-01,,236.375,42.5475,0.0,21.8,2026-06-25,Raw Material,
RM-0106,400,400-RM,400-RM-01,,425.475,76.5855,0.0,21.8,2023-12-31,Raw Material,
RM-0107,100,100-RM,100-RM-01,,579.5,104.31,0.0,22.61,2026-06-25,Raw Material,
RM-0107,200,200-RM,200-RM-01,,579.5,104.31,0.0,22.61,2026-06-24,Raw Material,
RM-0107,300,300-RM,300-RM-01,,579.5,104.31,0.0,22.61,2026-06-25,Raw Material,
RM-0107,400,400-RM,400-RM-01,,1043.1,187.758,0.0,22.61,2023-12-31,Raw Material,
RM-0108,100,100-RM,100-RM-01,,6.8625,1.2353,0.0,23.43,2026-06-27,Raw Material,
RM-0108,200,200-RM,200-RM-01,,6.8625,1.2353,0.0,23.43,2026-06-27,Raw Material,
RM-0108,300,300-RM,300-RM-01,,6.8625,1.2353,0.0,23.43,2023-12-31,Raw Material,
RM-0108,400,400-RM,400-RM-01,,12.3525,2.2235,0.0,23.43,2023-12-31,Raw Material,
RM-0109,100,100-RM,100-RM-01,,39.65,7.137,0.0,24.25,2026-06-11,Raw Material,
RM-0109,200,200-RM,200-RM-01,,39.65,7.137,0.0,24.25,2023-12-31,Raw Material,
RM-0109,300,300-RM,300-RM-01,,39.65,7.137,0.0,24.25,2026-06-24,Raw Material,
RM-0109,400,400-RM,400-RM-01,,71.37,12.8466,0.0,24.25,2023-12-31,Raw Material,
RM-0110,100,100-RM,100-RM-01,,36.6,6.588,0.0,25.07,2026-06-22,Raw Material,
RM-0110,200,200-RM,200-RM-01,,36.6,6.588,0.0,25.07,2026-06-27,Raw Material,
RM-0110,300,300-RM,300-RM-01,,36.6,6.588,0.0,25.07,2026-06-21,Raw Material,
RM-0110,400,400-RM,400-RM-01,,65.88,11.8584,0.0,25.07,2023-12-31,Raw Material,
RM-0111,100,100-RM,100-RM-01,,94.55,17.019,0.0,25.89,2026-06-13,Raw Material,
RM-0111,200,200-RM,200-RM-01,,94.55,17.019,0.0,25.89,2023-12-31,Raw Material,
RM-0111,300,300-RM,300-RM-01,,94.55,17.019,0.0,25.89,2026-06-16,Raw Material,
RM-0111,400,400-RM,400-RM-01,,170.19,30.6342,0.0,25.89,2023-12-31,Raw Material,
RM-0112,100,100-RM,100-RM-01,,289.75,52.155,0.0,26.71,2026-06-24,Raw Material,
RM-0112,200,200-RM,200-RM-01,,289.75,52.155,0.0,26.71,2026-06-21,Raw Material,
RM-0112,300,300-RM,300-RM-01,,289.75,52.155,0.0,26.71,2026-06-16,Raw Material,
RM-0112,400,400-RM,400-RM-01,,521.55,93.879,0.0,26.71,2023-12-31,Raw Material,
RM-0113,100,100-RM,100-RM-01,,686.25,123.525,0.0,27.52,2026-06-19,Raw Material,
RM-0113,200,200-RM,200-RM-01,,686.25,123.525,0.0,27.52,2026-06-18,Raw Material,
RM-0113,300,300-RM,300-RM-01,,686.25,123.525,0.0,27.52,2026-06-18,Raw Material,
RM-0113,400,400-RM,400-RM-01,,1235.25,222.345,0.0,27.52,2023-12-31,Raw Material,
RM-0114,100,100-RM,100-RM-01,,7.93,1.4274,0.0,28.34,2023-12-31,Raw Material,
RM-0114,200,200-RM,200-RM-01,,7.93,1.4274,0.0,28.34,2023-12-31,Raw Material,
RM-0114,300,300-RM,300-RM-01,,7.93,1.4274,0.0,28.34,2026-06-18,Raw Material,
RM-0114,400,400-RM,400-RM-01,,14.274,2.5693,0.0,28.34,2023-12-31,Raw Material,
RM-0115,100,100-RM,100-RM-01,,18.3,3.294,0.0,29.16,2026-06-24,Raw Material,
RM-0115,200,200-RM,200-RM-01,,18.3,3.294,0.0,29.16,2026-06-27,Raw Material,
RM-0115,300,300-RM,300-RM-01,,18.3,3.294,0.0,29.16,2023-12-31,Raw Material,
RM-0115,400,400-RM,400-RM-01,,32.94,5.9292,0.0,29.16,2023-12-31,Raw Material,
RM-0116,100,100-RM,100-RM-01,,47.275,8.5095,0.0,29.98,2026-06-25,Raw Material,
RM-0116,200,200-RM,200-RM-01,,47.275,8.5095,0.0,29.98,2023-12-31,Raw Material,
RM-0116,300,300-RM,300-RM-01,,47.275,8.5095,0.0,29.98,2023-12-31,Raw Material,
RM-0116,400,400-RM,400-RM-01,,85.095,15.3171,0.0,29.98,2023-12-31,Raw Material,
RM-0117,100,100-RM,100-RM-01,,115.9,20.862,0.0,30.8,2026-06-21,Raw Material,
RM-0117,200,200-RM,200-RM-01,,115.9,20.862,0.0,30.8,2026-06-15,Raw Material,
RM-0117,300,300-RM,300-RM-01,,115.9,20.862,0.0,30.8,2023-12-31,Raw Material,
RM-0117,400,400-RM,400-RM-01,,208.62,37.5516,0.0,30.8,2023-12-31,Raw Material,
RM-0118,100,100-RM,100-RM-01,,343.125,61.7625,0.0,31.61,2026-06-22,Raw Material,
RM-0118,200,200-RM,200-RM-01,,343.125,61.7625,0.0,31.61,2023-12-31,Raw Material,
RM-0118,300,300-RM,300-RM-01,,343.125,61.7625,0.0,31.61,2026-06-15,Raw Material,
RM-0118,400,400-RM,400-RM-01,,617.625,111.1725,0.0,31.61,2023-12-31,Raw Material,
RM-0119,100,100-RM,100-RM-01,,793.0,142.74,0.0,32.43,2026-06-16,Raw Material,
RM-0119,200,200-RM,200-RM-01,,793.0,142.74,0.0,32.43,2026-06-19,Raw Material,
RM-0119,300,300-RM,300-RM-01,,793.0,142.74,0.0,32.43,2026-06-18,Raw Material,
RM-0119,400,400-RM,400-RM-01,,1427.4,256.932,0.0,32.43,2023-12-31,Raw Material,
RM-0120,100,100-RM,100-RM-01,,3.66,0.6588,0.0,33.25,2026-06-21,Raw Material,
RM-0120,200,200-RM,200-RM-01,,3.66,0.6588,0.0,33.25,2026-06-22,Raw Material,
RM-0120,300,300-RM,300-RM-01,,3.66,0.6588,0.0,33.25,2023-12-31,Raw Material,
RM-0120,400,400-RM,400-RM-01,,6.588,1.1858,0.0,33.25,2023-12-31,Raw Material,
RM-0121,100,100-RM,100-RM-01,,23.6375,4.2548,0.0,34.07,2026-06-19,Raw Material,
RM-0121,200,200-RM,200-RM-01,,23.6375,4.2548,0.0,34.07,2026-06-16,Raw Material,
RM-0121,300,300-RM,300-RM-01,,23.6375,4.2548,0.0,34.07,2026-06-22,Raw Material,
RM-0121,400,400-RM,400-RM-01,,42.5475,7.6586,0.0,34.07,2023-12-31,Raw Material,
RM-0122,100,100-RM,100-RM-01,,57.95,10.431,0.0,34.89,2026-06-24,Raw Material,
RM-0122,200,200-RM,200-RM-01,,57.95,10.431,0.0,34.89,2026-06-25,Raw Material,
RM-0122,300,300-RM,300-RM-01,,57.95,10.431,0.0,34.89,2023-12-31,Raw Material,
RM-0122,400,400-RM,400-RM-01,,104.31,18.7758,0.0,34.89,2023-12-31,Raw Material,
RM-0123,100,100-RM,100-RM-01,,137.25,24.705,0.0,35.71,2026-06-27,Raw Material,
RM-0123,200,200-RM,200-RM-01,,137.25,24.705,0.0,35.71,2026-06-24,Raw Material,
RM-0123,300,300-RM,300-RM-01,,137.25,24.705,0.0,35.71,2026-06-25,Raw Material,
RM-0123,400,400-RM,400-RM-01,,247.05,44.469,0.0,35.71,2023-12-31,Raw Material,
RM-0124,100,100-RM,100-RM-01,,396.5,71.37,0.0,11.16,2026-06-13,Raw Material,
RM-0124,200,200-RM,200-RM-01,,396.5,71.37,0.0,11.16,2026-06-27,Raw Material,
RM-0124,300,300-RM,300-RM-01,,396.5,71.37,0.0,11.16,2026-06-27,Raw Material,
RM-0124,400,400-RM,400-RM-01,,713.7,128.466,0.0,11.16,2023-12-31,Raw Material,
RM-0125,100,100-RM,100-RM-01,,366.0,65.88,0.0,11.98,2026-06-12,Raw Material,
RM-0125,200,200-RM,200-RM-01,,366.0,65.88,0.0,11.98,2026-06-27,Raw Material,
RM-0125,300,300-RM,300-RM-01,,366.0,65.88,0.0,11.98,2023-12-31,Raw Material,
RM-0125,400,400-RM,400-RM-01,,658.8,118.584,0.0,11.98,2023-12-31,Raw Material,
RM-0126,100,100-RM,100-RM-01,,4.7275,0.851,0.0,12.8,2026-06-25,Raw Material,
RM-0126,200,200-RM,200-RM-01,,4.7275,0.851,0.0,12.8,2026-06-17,Raw Material,
RM-0126,300,300-RM,300-RM-01,,4.7275,0.851,0.0,12.8,2026-06-24,Raw Material,
RM-0126,400,400-RM,400-RM-01,,8.5095,1.5317,0.0,12.8,2023-12-31,Raw Material,
RM-0127,100,100-RM,100-RM-01,,28.975,5.2155,0.0,13.61,2026-06-18,Raw Material,
RM-0127,200,200-RM,200-RM-01,,28.975,5.2155,0.0,13.61,2026-06-15,Raw Material,
RM-0127,300,300-RM,300-RM-01,,28.975,5.2155,0.0,13.61,2026-06-27,Raw Material,
RM-0127,400,400-RM,400-RM-01,,52.155,9.3879,0.0,13.61,2023-12-31,Raw Material,
RM-0128,100,100-RM,100-RM-01,,68.625,12.3525,0.0,14.43,2026-06-24,Raw Material,
RM-0128,200,200-RM,200-RM-01,,68.625,12.3525,0.0,14.43,2023-12-31,Raw Material,
RM-0128,300,300-RM,300-RM-01,,68.625,12.3525,0.0,14.43,2023-12-31,Raw Material,
RM-0128,400,400-RM,400-RM-01,,123.525,22.2345,0.0,14.43,2023-12-31,Raw Material,
RM-0129,100,100-RM,100-RM-01,,158.6,28.548,0.0,15.25,2026-06-24,Raw Material,
RM-0129,200,200-RM,200-RM-01,,158.6,28.548,0.0,15.25,2023-12-31,Raw Material,
RM-0129,300,300-RM,300-RM-01,,158.6,28.548,0.0,15.25,2026-06-25,Raw Material,
RM-0129,400,400-RM,400-RM-01,,285.48,51.3864,0.0,15.25,2023-12-31,Raw Material,
RM-0130,100,100-RM,100-RM-01,,183.0,32.94,0.0,16.07,2026-06-21,Raw Material,
RM-0130,200,200-RM,200-RM-01,,183.0,32.94,0.0,16.07,2026-06-24,Raw Material,
RM-0130,300,300-RM,300-RM-01,,183.0,32.94,0.0,16.07,2023-12-31,Raw Material,
RM-0130,400,400-RM,400-RM-01,,329.4,59.292,0.0,16.07,2023-12-31,Raw Material,
RM-0131,100,100-RM,100-RM-01,,472.75,85.095,0.0,16.89,2026-06-27,Raw Material,
RM-0131,200,200-RM,200-RM-01,,472.75,85.095,0.0,16.89,2026-06-27,Raw Material,
RM-0131,300,300-RM,300-RM-01,,472.75,85.095,0.0,16.89,2023-12-31,Raw Material,
RM-0131,400,400-RM,400-RM-01,,850.95,153.171,0.0,16.89,2023-12-31,Raw Material,
RM-0132,100,100-RM,100-RM-01,,5.795,1.0431,0.0,17.71,2026-06-25,Raw Material,
RM-0132,200,200-RM,200-RM-01,,5.795,1.0431,0.0,17.71,2023-12-31,Raw Material,
RM-0132,300,300-RM,300-RM-01,,5.795,1.0431,0.0,17.71,2026-06-24,Raw Material,
RM-0132,400,400-RM,400-RM-01,,10.431,1.8776,0.0,17.71,2023-12-31,Raw Material,
RM-0133,100,100-RM,100-RM-01,,34.3125,6.1763,0.0,18.52,2026-06-14,Raw Material,
RM-0133,200,200-RM,200-RM-01,,34.3125,6.1763,0.0,18.52,2026-06-27,Raw Material,
RM-0133,300,300-RM,300-RM-01,,34.3125,6.1763,0.0,18.52,2026-06-16,Raw Material,
RM-0133,400,400-RM,400-RM-01,,61.7625,11.1173,0.0,18.52,2023-12-31,Raw Material,
RM-0134,100,100-RM,100-RM-01,,79.3,14.274,0.0,19.34,2026-06-13,Raw Material,
RM-0134,200,200-RM,200-RM-01,,79.3,14.274,0.0,19.34,2023-12-31,Raw Material,
RM-0134,300,300-RM,300-RM-01,,79.3,14.274,0.0,19.34,2026-06-16,Raw Material,
RM-0134,400,400-RM,400-RM-01,,142.74,25.6932,0.0,19.34,2023-12-31,Raw Material,
RM-0135,100,100-RM,100-RM-01,,73.2,13.176,0.0,20.16,2026-06-16,Raw Material,
RM-0135,200,200-RM,200-RM-01,,73.2,13.176,0.0,20.16,2026-06-18,Raw Material,
RM-0135,300,300-RM,300-RM-01,,73.2,13.176,0.0,20.16,2026-06-16,Raw Material,
RM-0135,400,400-RM,400-RM-01,,131.76,23.7168,0.0,20.16,2023-12-31,Raw Material,
RM-0136,100,100-RM,100-RM-01,,236.375,42.5475,0.0,20.98,2026-06-19,Raw Material,
RM-0136,200,200-RM,200-RM-01,,236.375,42.5475,0.0,20.98,2026-06-18,Raw Material,
RM-0136,300,300-RM,300-RM-01,,236.375,42.5475,0.0,20.98,2026-06-18,Raw Material,
RM-0136,400,400-RM,400-RM-01,,425.475,76.5855,0.0,20.98,2023-12-31,Raw Material,
RM-0137,100,100-RM,100-RM-01,,579.5,104.31,0.0,21.8,2026-06-22,Raw Material,
RM-0137,200,200-RM,200-RM-01,,579.5,104.31,0.0,21.8,2023-12-31,Raw Material,
RM-0137,300,300-RM,300-RM-01,,579.5,104.31,0.0,21.8,2026-06-15,Raw Material,
RM-0137,400,400-RM,400-RM-01,,1043.1,187.758,0.0,21.8,2023-12-31,Raw Material,
RM-0138,100,100-RM,100-RM-01,,6.8625,1.2353,0.0,22.61,2026-06-24,Raw Material,
RM-0138,200,200-RM,200-RM-01,,6.8625,1.2353,0.0,22.61,2026-06-27,Raw Material,
RM-0138,300,300-RM,300-RM-01,,6.8625,1.2353,0.0,22.61,2023-12-31,Raw Material,
RM-0138,400,400-RM,400-RM-01,,12.3525,2.2235,0.0,22.61,2023-12-31,Raw Material,
RM-0139,100,100-RM,100-RM-01,,39.65,7.137,0.0,23.43,2026-06-25,Raw Material,
RM-0139,200,200-RM,200-RM-01,,39.65,7.137,0.0,23.43,2023-12-31,Raw Material,
RM-0139,300,300-RM,300-RM-01,,39.65,7.137,0.0,23.43,2026-06-27,Raw Material,
RM-0139,400,400-RM,400-RM-01,,71.37,12.8466,0.0,23.43,2023-12-31,Raw Material,
RM-0140,100,100-RM,100-RM-01,,36.6,6.588,0.0,24.25,2026-06-21,Raw Material,
RM-0140,200,200-RM,200-RM-01,,36.6,6.588,0.0,24.25,2026-06-15,Raw Material,
RM-0140,300,300-RM,300-RM-01,,36.6,6.588,0.0,24.25,2023-12-31,Raw Material,
RM-0140,400,400-RM,400-RM-01,,65.88,11.8584,0.0,24.25,2023-12-31,Raw Material,
RM-0141,100,100-RM,100-RM-01,,94.55,17.019,0.0,25.07,2026-06-16,Raw Material,
RM-0141,200,200-RM,200-RM-01,,94.55,17.019,0.0,25.07,2026-06-05,Raw Material,
RM-0141,300,300-RM,300-RM-01,,94.55,17.019,0.0,25.07,2026-06-15,Raw Material,
RM-0141,400,400-RM,400-RM-01,,170.19,30.6342,0.0,25.07,2023-12-31,Raw Material,
RM-0142,100,100-RM,100-RM-01,,289.75,52.155,0.0,25.89,2023-12-31,Raw Material,
RM-0142,200,200-RM,200-RM-01,,289.75,52.155,0.0,25.89,2023-12-31,Raw Material,
RM-0142,300,300-RM,300-RM-01,,289.75,52.155,0.0,25.89,2026-06-18,Raw Material,
RM-0142,400,400-RM,400-RM-01,,521.55,93.879,0.0,25.89,2023-12-31,Raw Material,
RM-0143,100,100-RM,100-RM-01,,686.25,123.525,0.0,26.71,2026-06-21,Raw Material,
RM-0143,200,200-RM,200-RM-01,,686.25,123.525,0.0,26.71,2026-06-27,Raw Material,
RM-0143,300,300-RM,300-RM-01,,686.25,123.525,0.0,26.71,2026-06-18,Raw Material,
RM-0143,400,400-RM,400-RM-01,,1235.25,222.345,0.0,26.71,2023-12-31,Raw Material,
RM-0144,100,100-RM,100-RM-01,,7.93,1.4274,0.0,27.52,2026-06-19,Raw Material,
RM-0144,200,200-RM,200-RM-01,,7.93,1.4274,0.0,27.52,2026-06-16,Raw Material,
RM-0144,300,300-RM,300-RM-01,,7.93,1.4274,0.0,27.52,2023-12-31,Raw Material,
RM-0144,400,400-RM,400-RM-01,,14.274,2.5693,0.0,27.52,2023-12-31,Raw Material,
RM-0145,100,100-RM,100-RM-01,,18.3,3.294,0.0,28.34,2026-06-24,Raw Material,
RM-0145,200,200-RM,200-RM-01,,18.3,3.294,0.0,28.34,2026-06-25,Raw Material,
RM-0145,300,300-RM,300-RM-01,,18.3,3.294,0.0,28.34,2023-12-31,Raw Material,
RM-0145,400,400-RM,400-RM-01,,32.94,5.9292,0.0,28.34,2023-12-31,Raw Material,
RM-0146,100,100-RM,100-RM-01,,47.275,8.5095,0.0,29.16,2026-06-27,Raw Material,
RM-0146,200,200-RM,200-RM-01,,47.275,8.5095,0.0,29.16,2026-06-24,Raw Material,
RM-0146,300,300-RM,300-RM-01,,47.275,8.5095,0.0,29.16,2026-06-25,Raw Material,
RM-0146,400,400-RM,400-RM-01,,85.095,15.3171,0.0,29.16,2023-12-31,Raw Material,
RM-0147,100,100-RM,100-RM-01,,115.9,20.862,0.0,29.98,2026-06-13,Raw Material,
RM-0147,200,200-RM,200-RM-01,,115.9,20.862,0.0,29.98,2026-06-27,Raw Material,
RM-0147,300,300-RM,300-RM-01,,115.9,20.862,0.0,29.98,2026-06-27,Raw Material,
RM-0147,400,400-RM,400-RM-01,,208.62,37.5516,0.0,29.98,2023-12-31,Raw Material,
RM-0148,100,100-RM,100-RM-01,,343.125,61.7625,0.0,30.8,2026-06-08,Raw Material,
RM-0148,200,200-RM,200-RM-01,,343.125,61.7625,0.0,30.8,2026-06-27,Raw Material,
RM-0148,300,300-RM,300-RM-01,,343.125,61.7625,0.0,30.8,2023-12-31,Raw Material,
RM-0148,400,400-RM,400-RM-01,,617.625,111.1725,0.0,30.8,2023-12-31,Raw Material,
RM-0149,100,100-RM,100-RM-01,,793.0,142.74,0.0,31.61,2026-06-25,Raw Material,
RM-0149,200,200-RM,200-RM-01,,793.0,142.74,0.0,31.61,2026-06-27,Raw Material,
RM-0149,300,300-RM,300-RM-01,,793.0,142.74,0.0,31.61,2026-06-16,Raw Material,
RM-0149,400,400-RM,400-RM-01,,1427.4,256.932,0.0,31.61,2023-12-31,Raw Material,
RM-0150,100,100-RM,100-RM-01,,3.66,0.6588,0.0,32.43,2026-06-18,Raw Material,
RM-0150,200,200-RM,200-RM-01,,3.66,0.6588,0.0,32.43,2026-06-15,Raw Material,
RM-0150,300,300-RM,300-RM-01,,3.66,0.6588,0.0,32.43,2026-06-27,Raw Material,
RM-0150,400,400-RM,400-RM-01,,6.588,1.1858,0.0,32.43,2023-12-31,Raw Material,
SA-0001,200,200-RM,200-RM-01,,23.6375,4.2548,0.0,287.79,2026-06-27,Manufactured Subassembly,
SA-0002,300,300-RM,300-RM-01,,57.95,10.431,0.0,409.36,2026-06-29,Manufactured Subassembly,
SA-0003,100,100-RM,100-RM-01,,137.25,24.705,0.0,839.17,2026-06-15,Manufactured Subassembly,
SA-0004,200,200-RM,200-RM-01,,1370.115,130.0,0.0,282.5,2026-06-18,Manufactured Subassembly,
SA-0005,300,300-RM,300-RM-01,,366.0,65.88,0.0,624.02,2026-06-25,Manufactured Subassembly,
SA-0006,100,100-RM,100-RM-01,,1328.995,1.55,0.0,1007.79,2026-06-27,Manufactured Subassembly,
SA-0007,200,200-RM,200-RM-01,,28.975,5.2155,0.0,1089.95,2026-06-29,Manufactured Subassembly,
SA-0008,300,300-RM,300-RM-01,,68.625,12.3525,0.0,758.65,2026-06-21,Manufactured Subassembly,
SA-0009,100,100-RM,100-RM-01,,158.6,28.548,0.0,743.66,2026-06-21,Manufactured Subassembly,
SA-0010,200,200-RM,200-RM-01,,183.0,32.94,0.0,763.59,2026-06-20,Manufactured Subassembly,
SA-0011,300,300-RM,300-RM-01,,472.75,85.095,0.0,827.45,2026-06-24,Manufactured Subassembly,
SA-0012,100,100-RM,100-RM-01,,5.795,1.0431,0.0,416.54,2026-06-29,Manufactured Subassembly,
SA-0013,200,200-RM,200-RM-01,,1090.74,11.25,0.0,342.79,2026-06-10,Manufactured Subassembly,
SA-0014,300,300-RM,300-RM-01,,79.3,14.274,0.0,370.35,2026-06-27,Manufactured Subassembly,
SA-0015,100,100-RM,100-RM-01,,73.2,13.176,0.0,513.73,2026-06-22,Manufactured Subassembly,
SA-0016,200,200-RM,200-RM-01,,1377.09,77.5,0.0,205.71,2026-06-24,Manufactured Subassembly,
SA-0017,300,300-RM,300-RM-01,,579.5,104.31,0.0,320.23,2026-06-27,Manufactured Subassembly,
SA-0018,100,100-RM,100-RM-01,,6.8625,1.2353,0.0,879.96,2026-06-27,Manufactured Subassembly,
SA-0019,200,200-RM,200-RM-01,,1096.49,13.0,0.0,957.99,2026-06-12,Manufactured Subassembly,
SA-0020,300,300-RM,300-RM-01,,36.6,6.588,0.0,391.58,2026-06-17,Manufactured Subassembly,
SA-0021,100,100-RM,100-RM-01,,94.55,17.019,0.0,945.03,2026-06-24,Manufactured Subassembly,
SA-0022,200,200-RM,200-RM-01,,289.75,52.155,0.0,935.46,2026-06-26,Manufactured Subassembly,
SA-0023,300,300-RM,300-RM-01,,686.25,123.525,0.0,1440.41,2026-06-27,Manufactured Subassembly,
SA-0024,100,100-RM,100-RM-01,,7.93,1.4274,0.0,871.97,2026-06-29,Manufactured Subassembly,
SA-0025,200,200-RM,200-RM-01,,18.3,3.294,0.0,722.45,2026-06-17,Manufactured Subassembly,
SA-0026,300,300-RM,300-RM-01,,47.275,8.5095,0.0,815.87,2026-06-22,Manufactured Subassembly,
SA-0027,100,100-RM,100-RM-01,,115.9,20.862,0.0,642.8,2026-06-20,Manufactured Subassembly,
SA-0028,200,200-RM,200-RM-01,,343.125,61.7625,0.0,370.5,2026-06-27,Manufactured Subassembly,
SA-0029,300,300-RM,300-RM-01,,793.0,142.74,0.0,315.74,2026-06-29,Manufactured Subassembly,
SA-0030,100,100-RM,100-RM-01,,3.66,0.6588,0.0,372.72,2026-06-24,Manufactured Subassembly,
