id,receipt_number,po_id,receipt_date,site_code,status,item_id,quantity,unit_price,standard_unit_cost,quality_status
8138,RCV-0008138,8952,2026-01-18,300,Received,PC-0025,448.6888,128.99,126.46,Accepted
8282,RCV-0008282,9111,2026-01-18,100,Received,RM-0044,801.1119,23.41,21.8,Accepted
8425,RCV-0008425,9270,2026-01-18,200,Received,PC-0014,76.0803,88.2,90.46,Accepted
10010,RCV-0010010,11015,2026-01-18,100,Received,PC-0021,282.386,121.76,113.37,Accepted
10154,RCV-0010154,11174,2026-01-18,100,Received,RM-0041,222.1223,18.86,19.34,Accepted
10298,RCV-0010298,11333,2026-01-18,300,Received,PC-0010,408.0588,79.61,77.37,Accepted
12924,RCV-0012924,14226,2026-01-18,100,Received,RM-0080,600.2317,27.34,25.89,Accepted
13068,RCV-0013068,14385,2026-01-18,100,Received,PC-0060,642.9783,133.55,139.55,Accepted
13211,RCV-0013211,14544,2026-01-18,100,Received,RM-0071,555.8953,18.72,18.52,Accepted
66,RCV-0000066,71,2026-01-19,200,Received,RM-0069,526.2337,16.16,16.89,Accepted
356,RCV-0000356,389,2026-01-19,200,Received,RM-0061,305.5312,38.03,35.71,Accepted
2987,RCV-0002987,3282,2026-01-19,200,Received,PC-0092,185.4077,134.11,142.82,Accepted
3129,RCV-0003129,3441,2026-01-19,100,Received,RM-0103,283.5823,19.2,19.34,Accepted
3272,RCV-0003272,3600,2026-01-19,300,Received,PC-0083,197.4841,118.7,113.37,Accepted
4859,RCV-0004859,5345,2026-01-19,200,Received,PC-0089,255.5024,132.07,133.0,Accepted
5004,RCV-0005004,5504,2026-01-19,100,Received,RM-0099,426.5039,16.83,16.07,Accepted
6048,RCV-0006048,6652,2026-01-19,200,Received,RM-0024,103.0032,30.03,30.8,Accepted
7922,RCV-0007922,8715,2026-01-19,200,Received,RM-0021,236.8509,29.16,28.34,Accepted
8067,RCV-0008067,8874,2026-01-19,100,Received,RM-0136,402.0942,19.51,20.98,Accepted
9651,RCV-0009651,10619,2026-01-19,100,Received,RM-0143,79.331,27.48,26.71,Accepted
10691,RCV-0010691,11767,2026-01-19,300,Received,RM-0060,326.4921,33.39,34.89,Accepted
10837,RCV-0010837,11926,2026-01-19,300,Received,PC-0036,198.0812,61.67,61.0,Accepted
12563,RCV-0012563,13830,2026-01-19,200,Received,RM-0057,186.8055,32.79,32.43,Accepted
12707,RCV-0012707,13989,2026-01-19,100,Received,PC-0032,322.0296,51.02,47.91,Accepted
12851,RCV-0012851,14148,2026-01-19,300,Received,RM-0048,141.8241,24.22,25.07,Accepted
749,RCV-0000749,823,2026-01-20,100,Received,PC-0071,399.9775,73.57,74.09,Accepted
894,RCV-0000894,982,2026-01-20,300,Received,RM-0080,511.7561,27.11,25.89,Accepted
2626,RCV-0002626,2886,2026-01-20,300,Received,PC-0066,507.6509,60.44,57.73,Accepted
2771,RCV-0002771,3045,2026-01-20,200,Received,RM-0077,256.3778,22.21,23.43,Accepted
2914,RCV-0002914,3204,2026-01-20,100,Received,PC-0057,196.2393,129.99,129.73,Accepted
5398,RCV-0005398,5938,2026-01-20,100,Received,RM-0010,722.3533,18.86,19.34,Accepted
5543,RCV-0005543,6097,2026-01-20,100,Received,RM-0123,463.2093,36.75,35.71,Accepted
7419,RCV-0007419,8160,2026-01-20,200,Received,RM-0119,53.0873,30.16,32.43,Accepted
7562,RCV-0007562,8319,2026-01-20,300,Received,PC-0097,145.1103,56.81,57.73,Accepted
7708,RCV-0007708,8478,2026-01-20,100,Received,RM-0108,439.4353,24.32,23.43,Accepted
10189,RCV-0010189,11212,2026-01-20,300,Received,PC-0016,71.0984,98.07,97.0,Accepted
10333,RCV-0010333,11371,2026-01-20,100,Received,RM-0038,471.9768,17.99,16.89,Accepted
10477,RCV-0010477,11530,2026-01-20,100,Received,PC-0006,93.5147,62.09,64.28,Accepted
12203,RCV-0012203,13434,2026-01-20,300,Received,RM-0034,631.5138,13.15,13.61,Accepted
12492,RCV-0012492,13752,2026-01-20,100,Received,RM-0026,580.0569,34.83,32.43,Accepted
246,RCV-0000246,268,2026-01-21,200,Received,RM-0066,713.268,15.11,14.43,Accepted
391,RCV-0000391,427,2026-01-21,300,Received,PC-0042,271.8204,76.45,80.64,Accepted
535,RCV-0000535,586,2026-01-21,100,Received,RM-0058,532.8909,33.32,33.25,Accepted
2265,RCV-0002265,2490,2026-01-21,200,Received,PC-0039,468.7664,70.96,70.82,Accepted
2409,RCV-0002409,2649,2026-01-21,100,Received,RM-0055,55.0222,32.52,30.8,Accepted
2554,RCV-0002554,2808,2026-01-21,200,Received,PC-0028,265.7926,130.42,136.28,Accepted
5040,RCV-0005040,5542,2026-01-21,300,Received,PC-0085,261.9311,111.52,119.91,Accepted
5185,RCV-0005185,5701,2026-01-21,300,Received,RM-0094,42.875,11.79,11.98,Accepted
5328,RCV-0005328,5860,2026-01-21,300,Received,PC-0076,448.9405,93.9,90.46,Accepted
7058,RCV-0007058,7764,2026-01-21,200,Received,RM-0091,144.9798,36.22,34.89,Accepted
7203,RCV-0007203,7923,2026-01-21,100,Received,PC-0073,588.7639,75.72,80.64,Accepted
9831,RCV-0009831,10816,2026-01-21,200,Received,RM-0138,480.2937,21.84,22.61,Accepted
9973,RCV-0009973,10975,2026-01-21,200,Received,RM-0015,368.2559,23.9,23.43,Accepted
10117,RCV-0010117,11134,2026-01-21,300,Received,RM-0127,73.7841,14.62,13.61,Accepted
11845,RCV-0011845,13038,2026-01-21,300,Received,RM-0011,329.9743,21.65,20.16,Accepted
12887,RCV-0012887,14186,2026-01-21,300,Received,PC-0027,161.5101,133.27,133.0,Accepted
30,RCV-0000030,31,2026-01-22,100,Received,PC-0014,531.0486,95.53,90.46,Accepted
174,RCV-0000174,190,2026-01-22,300,Received,RM-0035,429.1196,13.81,14.43,Accepted
1905,RCV-0001905,2094,2026-01-22,100,Received,PC-0010,225.1026,74.04,77.37,Accepted
2950,RCV-0002950,3242,2026-01-22,100,Received,RM-0074,644.8966,21.78,20.98,Accepted
4679,RCV-0004679,5146,2026-01-22,300,Received,PC-0059,265.3339,141.46,136.28,Accepted
4822,RCV-0004822,5305,2026-01-22,300,Received,RM-0070,245.0986,16.63,17.71,Accepted
4967,RCV-0004967,5464,2026-01-22,200,Received,PC-0049,541.7876,102.83,103.55,Accepted
7598,RCV-0007598,8357,2026-01-22,300,Received,RM-0114,571.9653,28.91,28.34,Accepted
7743,RCV-0007743,8516,2026-01-22,300,Received,PC-0094,615.3777,51.46,47.91,Accepted
9470,RCV-0009470,10420,2026-01-22,300,Received,RM-0110,185.1124,26.93,25.07,Accepted
9615,RCV-0009615,10579,2026-01-22,300,Received,PC-0090,189.8063,132.87,136.28,Accepted
9759,RCV-0009759,10738,2026-01-22,100,Received,RM-0101,172.6698,18.22,17.71,Accepted
12238,RCV-0012238,13472,2026-01-22,200,Received,PC-0009,227.0195,74.24,74.09,Accepted
12382,RCV-0012382,13631,2026-01-22,300,Received,RM-0031,159.5642,11.78,11.16,Accepted
12527,RCV-0012527,13790,2026-01-22,100,Received,RM-0148,128.1218,29.48,30.8,Accepted
2300,RCV-0002300,2528,2026-01-23,200,Received,RM-0060,265.5478,36.22,34.89,Accepted
2445,RCV-0002445,2687,2026-01-23,200,Received,PC-0036,230.3747,57.28,61.0,Accepted
2590,RCV-0002590,2846,2026-01-23,300,Received,RM-0051,246.6274,27.33,27.52,Accepted
4319,RCV-0004319,4750,2026-01-23,300,Received,PC-0031,214.2234,44.33,44.64,Accepted
4463,RCV-0004463,4909,2026-01-23,100,Received,RM-0048,370.5698,26.25,25.07,Accepted
4608,RCV-0004608,5068,2026-01-23,300,Received,PC-0019,432.4263,101.27,106.82,Accepted
7093,RCV-0007093,7802,2026-01-23,300,Received,PC-0078,208.8433,104.18,97.0,Accepted
7238,RCV-0007238,7961,2026-01-23,300,Received,RM-0087,347.4182,30.82,31.61,Accepted
7382,RCV-0007382,8120,2026-01-23,200,Received,PC-0068,161.3313,66.14,64.28,Accepted
9110,RCV-0009110,10024,2026-01-23,200,Received,RM-0084,176.0249,30.01,29.16,Accepted
9255,RCV-0009255,10183,2026-01-23,100,Received,PC-0065,186.8925,50.65,54.46,Accepted
9399,RCV-0009399,10342,2026-01-23,300,Received,RM-0075,185.0818,21.45,21.8,Accepted
11880,RCV-0011880,13076,2026-01-23,100,Received,RM-0131,314.8822,16.16,16.89,Accepted
12024,RCV-0012024,13235,2026-01-23,200,Received,RM-0008,249.2834,17.9,17.71,Accepted
12167,RCV-0012167,13394,2026-01-23,100,Received,RM-0121,323.0903,36.28,34.07,Accepted
1941,RCV-0001941,2132,2026-01-24,300,Received,RM-0037,211.5305,15.96,16.07,Accepted
2086,RCV-0002086,2291,2026-01-24,300,Received,PC-0005,146.8096,63.87,61.0,Accepted
2229,RCV-0002229,2450,2026-01-24,100,Received,RM-0029,466.9056,33.08,34.89,Accepted
3958,RCV-0003958,4354,2026-01-24,100,Received,PC-0001,311.1291,45.42,47.91,Accepted
4103,RCV-0004103,4513,2026-01-24,300,Received,RM-0025,98.3603,31.67,31.61,Accepted
5147,RCV-0005147,5661,2026-01-24,200,Received,PC-0044,278.5976,81.09,87.19,Accepted
6877,RCV-0006877,7565,2026-01-24,300,Received,RM-0064,438.5344,11.9,12.8,Accepted
7022,RCV-0007022,7724,2026-01-24,300,Received,PC-0040,145.2442,72.9,74.09,Accepted
8751,RCV-0008751,9628,2026-01-24,300,Received,RM-0061,282.8889,35.14,35.71,Accepted
9794,RCV-0009794,10776,2026-01-24,100,Received,PC-0087,292.8444,134.68,126.46,Accepted
9938,RCV-0009938,10935,2026-01-24,200,Received,RM-0096,248.4403,13.15,13.61,Accepted
11518,RCV-0011518,12680,2026-01-24,200,Received,RM-0103,68.4981,20.6,19.34,Accepted
11662,RCV-0011662,12839,2026-01-24,100,Received,PC-0084,400.4847,112.67,116.64,Accepted
11807,RCV-0011807,12998,2026-01-24,300,Received,RM-0092,112.2266,36.42,35.71,Hold
1579,RCV-0001579,1736,2026-01-25,100,Received,RM-0015,479.7553,22.21,23.43,Accepted
1724,RCV-0001724,1895,2026-01-25,200,Received,RM-0127,262.5178,13.64,13.61,Accepted
1869,RCV-0001869,2054,2026-01-25,300,Received,RM-0005,174.2446,16.1,15.25,Accepted
4498,RCV-0004498,4947,2026-01-25,100,Received,PC-0027,498.9002,123.69,133.0,Hold
4787,RCV-0004787,5265,2026-01-25,300,Received,PC-0015,292.8547,97.29,93.73,Accepted
6373,RCV-0006373,7010,2026-01-25,200,Received,PC-0022,31.5564,114.77,116.64,Accepted
6517,RCV-0006517,7169,2026-01-25,100,Received,RM-0042,320.6988,20.93,20.16,Accepted
6662,RCV-0006662,7328,2026-01-25,100,Received,PC-0012,56.8215,78.79,83.91,Accepted
9290,RCV-0009290,10221,2026-01-25,100,Received,RM-0081,238.2032,25.8,26.71,Accepted
9434,RCV-0009434,10380,2026-01-25,300,Received,PC-0061,362.2922,145.68,142.82,Accepted
9579,RCV-0009579,10539,2026-01-25,100,Received,RM-0072,780.9896,20.77,19.34,Accepted
11161,RCV-0011161,12284,2026-01-25,100,Received,RM-0078,116.804,24.74,24.25,Accepted
11450,RCV-0011450,12602,2026-01-25,100,Received,RM-0069,221.1227,16.47,16.89,Accepted
1220,RCV-0001220,1340,2026-01-26,200,Received,PC-0090,347.7457,143.91,136.28,Accepted
1364,RCV-0001364,1499,2026-01-26,200,Received,RM-0100,95.2976,16.16,16.89,Accepted
1509,RCV-0001509,1658,2026-01-26,200,Received,PC-0081,211.819,108.0,106.82,Accepted
4139,RCV-0004139,4551,2026-01-26,300,Received,RM-0147,466.3011,31.12,29.98,Accepted
4284,RCV-0004284,4710,2026-01-26,200,Received,RM-0022,438.3227,27.38,29.16,Accepted
4427,RCV-0004427,4869,2026-01-26,100,Received,RM-0137,81.3583,21.65,21.8,Accepted
6013,RCV-0006013,6614,2026-01-26,100,Received,RM-0144,292.5042,25.84,27.52,Accepted
6159,RCV-0006159,6773,2026-01-26,200,Received,RM-0019,263.8094,26.52,26.71,Accepted
6303,RCV-0006303,6932,2026-01-26,300,Received,RM-0133,156.1591,19.39,18.52,Accepted
8930,RCV-0008930,9825,2026-01-26,300,Received,RM-0058,766.5025,35.71,33.25,Accepted
9074,RCV-0009074,9984,2026-01-26,300,Received,PC-0033,71.889,49.91,51.19,Accepted
10802,RCV-0010802,11888,2026-01-26,200,Received,RM-0055,67.4534,30.03,30.8,Accepted
10946,RCV-0010946,12047,2026-01-26,300,Received,PC-0028,272.9902,140.23,136.28,Accepted
11987,RCV-0011987,13195,2026-01-26,200,Received,RM-0089,318.9318,31.82,33.25,Accepted
858,RCV-0000858,944,2026-01-27,300,Received,PC-0064,172.799,51.75,51.19,Accepted
1005,RCV-0001005,1103,2026-01-27,100,Received,RM-0075,481.6373,23.22,21.8,Accepted
2049,RCV-0002049,2251,2026-01-27,200,Received,RM-0002,54.033,12.71,12.8,Accepted
3778,RCV-0003778,4155,2026-01-27,200,Received,RM-0120,423.96,33.02,33.25,Accepted
3923,RCV-0003923,4314,2026-01-27,300,Received,PC-0098,98.6868,63.87,61.0,Accepted
4067,RCV-0004067,4473,2026-01-27,300,Received,RM-0109,451.0975,22.99,24.25,Accepted
5652,RCV-0005652,6218,2026-01-27,100,Received,RM-0116,167.3566,31.39,29.98,Accepted
6696,RCV-0006696,7366,2026-01-27,100,Received,RM-0039,792.2917,17.27,17.71,Accepted
6841,RCV-0006841,7525,2026-01-27,200,Received,PC-0008,344.7169,72.87,70.82,Accepted
8570,RCV-0008570,9429,2026-01-27,100,Received,RM-0036,25.0824,15.69,15.25,Accepted
8715,RCV-0008715,9588,2026-01-27,200,Received,PC-0003,389.1012,50.65,54.46,Accepted
8859,RCV-0008859,9747,2026-01-27,200,Received,RM-0027,301.5058,32.72,33.25,Accepted
11340,RCV-0011340,12481,2026-01-27,200,Received,RM-0074,489.3968,20.08,20.98,Accepted
11484,RCV-0011484,12640,2026-01-27,300,Received,PC-0053,252.728,117.92,116.64,Accepted
11627,RCV-0011627,12799,2026-01-27,100,Received,RM-0066,75.8764,15.37,14.43,Accepted
13355,RCV-0013355,14703,2026-01-27,100,Received,PC-0050,476.3715,113.76,106.82,Accepted
13501,RCV-0013501,14862,2026-01-27,100,Received,RM-0063,347.097,11.57,11.98,Accepted
1400,RCV-0001400,1537,2026-01-28,300,Received,PC-0086,669.2136,122.33,123.19,Accepted
1544,RCV-0001544,1696,2026-01-28,100,Received,RM-0096,102.3697,14.25,13.61,Accepted
1688,RCV-0001688,1855,2026-01-28,300,Received,PC-0077,112.1604,88.86,93.73,Accepted
3418,RCV-0003418,3759,2026-01-28,200,Received,RM-0092,656.435,33.85,35.71,Accepted
3563,RCV-0003563,3918,2026-01-28,200,Received,PC-0074,183.1524,84.08,83.91,Accepted
3708,RCV-0003708,4077,2026-01-28,200,Received,RM-0083,453.5331,29.93,28.34,Accepted
6194,RCV-0006194,6811,2026-01-28,100,Received,RM-0140,221.7525,24.95,24.25,Accepted
6337,RCV-0006337,6970,2026-01-28,200,Received,RM-0016,245.6723,22.55,24.25,Accepted
6482,RCV-0006482,7129,2026-01-28,300,Received,RM-0129,323.9697,15.01,15.25,Accepted
8210,RCV-0008210,9033,2026-01-28,200,Received,RM-0013,442.8832,21.45,21.8,Accepted
8356,RCV-0008356,9192,2026-01-28,200,Received,RM-0125,374.1331,12.44,11.98,Accepted
8499,RCV-0008499,9351,2026-01-28,100,Received,RM-0004,294.4915,13.55,14.43,Accepted
10981,RCV-0010981,12085,2026-01-28,100,Received,RM-0052,731.8184,30.18,28.34,Accepted
11126,RCV-0011126,12244,2026-01-28,300,Received,PC-0024,162.206,119.0,123.19,Accepted
11269,RCV-0011269,12403,2026-01-28,200,Received,RM-0043,617.032,21.4,20.98,Accepted
12996,RCV-0012996,14307,2026-01-28,100,Received,PC-0020,178.5202,112.29,110.09,Accepted
13142,RCV-0013142,14466,2026-01-28,200,Received,RM-0040,506.7508,19.89,18.52,Accepted
1040,RCV-0001040,1141,2026-01-29,200,Received,PC-0061,157.1638,135.39,142.82,Accepted
1185,RCV-0001185,1300,2026-01-29,300,Received,RM-0071,181.4363,18.56,18.52,Accepted
1329,RCV-0001329,1459,2026-01-29,100,Received,PC-0051,151.8314,116.26,110.09,Accepted
3060,RCV-0003060,3363,2026-01-29,300,Received,RM-0068,836.372,16.97,16.07,Accepted
3202,RCV-0003202,3522,2026-01-29,200,Received,PC-0046,145.849,89.7,93.73,Accepted
5833,RCV-0005833,6415,2026-01-29,100,Received,RM-0112,347.3408,26.28,26.71,Accepted
5978,RCV-0005978,6574,2026-01-29,300,Received,PC-0091,193.7829,144.85,139.55,Accepted
6122,RCV-0006122,6733,2026-01-29,100,Received,RM-0102,260.8673,17.39,18.52,Accepted
7852,RCV-0007852,8637,2026-01-29,100,Received,PC-0088,598.3132,121.82,129.73,Accepted
8893,RCV-0008893,9785,2026-01-29,200,Received,RM-0149,227.4142,32.24,31.61,Accepted
10620,RCV-0010620,11689,2026-01-29,300,Received,RM-0029,256.9688,35.59,34.89,Accepted
10765,RCV-0010765,11848,2026-01-29,100,Received,RM-0146,587.6143,31.32,29.16,Accepted
10909,RCV-0010909,12007,2026-01-29,300,Received,RM-0020,434.759,26.83,27.52,Accepted
13536,RCV-0013536,14900,2026-01-29,100,Received,PC-0045,318.4368,90.64,90.46,Accepted
679,RCV-0000679,745,2026-01-30,200,Received,PC-0033,268.3707,54.06,51.19,Accepted
822,RCV-0000822,904,2026-01-30,300,Received,RM-0049,133.2569,24.78,25.89,Accepted
968,RCV-0000968,1063,2026-01-30,100,Received,PC-0021,282.386,114.62,113.37,Accepted
3743,RCV-0003743,4115,2026-01-30,100,Received,PC-0070,552.9897,66.5,70.82,Accepted
5472,RCV-0005472,6019,2026-01-30,200,Received,RM-0085,275.1974,28.15,29.98,Accepted
5616,RCV-0005616,6178,2026-01-30,100,Received,PC-0066,176.5834,57.33,57.73,Accepted
5760,RCV-0005760,6337,2026-01-30,300,Received,RM-0076,108.8811,23.67,22.61,Accepted
8245,RCV-0008245,9071,2026-01-30,300,Received,RM-0132,378.6079,18.06,17.71,Accepted
8390,RCV-0008390,9230,2026-01-30,200,Received,RM-0009,158.3371,19.89,18.52,Accepted
8534,RCV-0008534,9389,2026-01-30,100,Received,RM-0122,98.336,34.02,34.89,Accepted
10406,RCV-0010406,11452,2026-01-30,300,Received,RM-0118,479.5067,32.53,31.61,Accepted
10551,RCV-0010551,11611,2026-01-30,100,Received,PC-0097,346.4876,53.69,57.73,Accepted
13032,RCV-0013032,14345,2026-01-30,200,Received,RM-0045,262.3029,23.88,22.61,Accepted
13176,RCV-0013176,14504,2026-01-30,100,Received,PC-0016,340.4122,92.83,97.0,Accepted
13320,RCV-0013320,14663,2026-01-30,200,Received,RM-0037,115.5026,16.25,16.07,Accepted
319,RCV-0000319,349,2026-01-31,100,Received,PC-0003,147.1507,55.06,54.46,Accepted
463,RCV-0000463,508,2026-01-31,100,Received,RM-0027,219.4294,35.41,33.25,Accepted
3095,RCV-0003095,3401,2026-01-31,200,Received,PC-0053,136.8505,109.52,116.64,Accepted
3237,RCV-0003237,3560,2026-01-31,300,Received,RM-0065,75.1748,13.51,13.61,Accepted
3382,RCV-0003382,3719,2026-01-31,100,Received,PC-0042,549.2345,84.43,80.64,Accepted
5113,RCV-0005113,5623,2026-01-31,300,Received,RM-0062,50.1245,11.68,11.16,Accepted
5258,RCV-0005258,5782,2026-01-31,300,Received,PC-0038,484.2462,64.04,67.55,Accepted
5401,RCV-0005401,5941,2026-01-31,200,Received,RM-0054,436.6254,30.04,29.98,Accepted
7886,RCV-0007886,8675,2026-01-31,200,Received,RM-0104,214.4259,19.66,20.16,Accepted
8031,RCV-0008031,8834,2026-01-31,100,Received,PC-0085,211.6161,123.39,119.91,Accepted
9904,RCV-0009904,10897,2026-01-31,300,Received,PC-0081,499.5304,99.34,106.82,Accepted
10047,RCV-0010047,11056,2026-01-31,300,Received,RM-0090,283.6439,33.52,34.07,Accepted
11089,RCV-0011089,12204,2026-01-31,300,Received,RM-0017,534.1631,26.7,25.07,Accepted
12672,RCV-0012672,13949,2026-01-31,300,Received,RM-0022,613.3899,29.48,29.16,Accepted
12816,RCV-0012816,14108,2026-01-31,300,Received,RM-0137,75.3033,23.22,21.8,Accepted
12960,RCV-0012960,14267,2026-01-31,300,Received,RM-0014,465.055,21.84,22.61,Accepted
104,RCV-0000104,112,2026-02-01,300,Received,RM-0003,521.8889,13.88,13.61,Accepted
1148,RCV-0001148,1260,2026-02-01,300,Received,PC-0016,71.0984,91.96,97.0,Accepted
2735,RCV-0002735,3005,2026-02-01,100,Received,PC-0024,474.1117,128.98,123.19,Accepted
2879,RCV-0002879,3164,2026-02-01,100,Received,RM-0043,24.0045,19.89,20.98,Accepted
3024,RCV-0003024,3323,2026-02-01,200,Received,PC-0013,478.373,87.36,87.19,Accepted
4752,RCV-0004752,5227,2026-02-01,100,Received,RM-0040,367.2486,18.56,18.52,Accepted
5794,RCV-0005794,6375,2026-02-01,100,Received,PC-0063,247.586,44.56,47.91,Accepted
5942,RCV-0005942,6534,2026-02-01,200,Received,RM-0073,188.9435,19.84,20.16,Accepted
7527,RCV-0007527,8279,2026-02-01,100,Received,RM-0079,349.7617,23.32,25.07,Accepted
7672,RCV-0007672,8438,2026-02-01,100,Received,PC-0059,365.7421,134.1,136.28,Accepted
7816,RCV-0007816,8597,2026-02-01,100,Received,RM-0070,438.7767,18.38,17.71,Accepted
10440,RCV-0010440,11490,2026-02-01,300,Received,RM-0002,41.3902,13.63,12.8,Accepted
10585,RCV-0010585,11649,2026-02-01,200,Received,RM-0113,95.4907,26.58,27.52,Accepted
10730,RCV-0010730,11808,2026-02-01,300,Received,PC-0093,253.0101,45.53,44.64,Accepted
12311,RCV-0012311,13553,2026-02-01,100,Received,PC-0099,59.0453,62.09,64.28,Accepted
12455,RCV-0012455,13712,2026-02-01,100,Received,RM-0110,281.4205,25.57,25.07,Accepted
12600,RCV-0012600,13871,2026-02-01,100,Received,PC-0090,361.6588,146.36,136.28,Hold
498,RCV-0000498,546,2026-02-02,100,Received,RM-0149,232.9982,29.97,31.61,Accepted
643,RCV-0000643,705,2026-02-02,200,Received,RM-0023,240.2729,30.04,29.98,Accepted
787,RCV-0000787,864,2026-02-02,200,Received,RM-0138,480.2937,23.88,22.61,Accepted
2374,RCV-0002374,2609,2026-02-02,200,Received,RM-0145,172.196,28.4,28.34,Accepted
2518,RCV-0002518,2768,2026-02-02,200,Received,RM-0020,469.8342,29.06,27.52,Accepted
2663,RCV-0002663,2927,2026-02-02,100,Received,RM-0135,220.2519,19.29,20.16,Accepted
5292,RCV-0005292,5820,2026-02-02,300,Received,RM-0059,530.2347,33.52,34.07,Hold
5437,RCV-0005437,5979,2026-02-02,300,Received,PC-0035,228.6254,59.92,57.73,Accepted
5581,RCV-0005581,6138,2026-02-02,100,Received,RM-0051,647.7133,25.84,27.52,Accepted
7166,RCV-0007166,7883,2026-02-02,200,Received,RM-0056,761.2805,32.81,31.61,Accepted
7311,RCV-0007311,8042,2026-02-02,300,Received,PC-0030,547.2015,134.11,142.82,Accepted
7456,RCV-0007456,8201,2026-02-02,200,Received,RM-0047,269.9306,24.08,24.25,Accepted
10082,RCV-0010082,11094,2026-02-02,100,Received,PC-0078,422.5571,98.94,97.0,Accepted
10226,RCV-0010226,11253,2026-02-02,100,Received,RM-0087,198.6332,33.95,31.61,Accepted
10369,RCV-0010369,11412,2026-02-02,200,Received,PC-0067,408.0713,59.48,61.0,Accepted
11952,RCV-0011952,13157,2026-02-02,100,Received,PC-0075,374.0874,93.64,87.19,Accepted
12098,RCV-0012098,13316,2026-02-02,300,Received,RM-0083,216.3323,27.63,28.34,Accepted
12241,RCV-0012241,13475,2026-02-02,200,Received,PC-0064,839.6821,52.67,51.19,Accepted
13140,RCV-0013140,14464,2026-02-02,300,Received,RM-0010,168.4085,20.42,19.34,Accepted
139,RCV-0000139,150,2026-02-03,300,Received,RM-0121,51.384,35.98,34.07,Accepted
284,RCV-0000284,309,2026-02-03,300,Received,PC-0099,279.4329,61.52,64.28,Accepted
427,RCV-0000427,468,2026-02-03,300,Received,RM-0110,185.1124,25.35,25.07,Accepted
2014,RCV-0002014,2213,2026-02-03,100,Received,RM-0118,463.1864,30.25,31.61,Accepted
2159,RCV-0002159,2372,2026-02-03,300,Received,PC-0096,336.6097,55.06,54.46,Accepted
2302,RCV-0002302,2531,2026-02-03,100,Received,RM-0107,209.41,24.08,22.61,Accepted
