id,forecast_version,forecast_month,item_id,site_code,customer_id,quantity,unit_price,status
4356,2026-06-SOP,2026-12,AFT-0046,100,,29.12,948.77,Approved
4357,2026-06-SOP,2026-12,AFT-0047,100,,36.4,2719.51,Approved
4358,2026-06-SOP,2026-12,AFT-0048,300,,43.68,3814.99,Approved
4359,2026-06-SOP,2026-12,AFT-0049,100,CUST-0210,50.96,1074.55,Approved
4360,2026-06-SOP,2026-12,AFT-0050,100,,58.24,3744.41,Approved
4361,2026-06-SOP,2026-12,AFT-0051,300,,65.52,2067.42,Approved
4362,2026-06-SOP,2026-12,AFT-0052,100,,72.8,493.16,Approved
4363,2026-06-SOP,2026-12,AFT-0053,100,CUST-0022,80.08,692.84,Approved
4364,2026-06-SOP,2026-12,AFT-0054,300,,14.56,403.93,Approved
4365,2026-06-SOP,2026-12,AFT-0055,100,,21.84,413.81,Approved
4366,2026-06-SOP,2026-12,AFT-0056,100,,29.12,576.28,Approved
4367,2026-06-SOP,2026-12,AFT-0057,300,CUST-0074,36.4,937.29,Approved
4368,2026-06-SOP,2026-12,AFT-0058,100,,43.68,382.45,Approved
4369,2026-06-SOP,2026-12,AFT-0059,100,,50.96,422.02,Approved
4370,2026-06-SOP,2026-12,AFT-0060,300,,58.24,545.47,Approved
4371,2026-06-SOP,2026-12,CTL-0001,300,CUST-0126,65.52,3154.04,Approved
4372,2026-06-SOP,2026-12,CTL-0002,300,,72.8,1616.96,Approved
4373,2026-06-SOP,2026-12,CTL-0003,300,,80.08,2642.0,Approved
4374,2026-06-SOP,2026-12,CTL-0004,300,,14.56,2103.44,Approved
4375,2026-06-SOP,2026-12,CTL-0005,300,CUST-0178,21.84,1638.4,Approved
4376,2026-06-SOP,2026-12,CTL-0006,300,,29.12,2513.14,Approved
4377,2026-06-SOP,2026-12,CTL-0007,300,,36.4,3152.81,Approved
4378,2026-06-SOP,2026-12,CTL-0008,300,,43.68,1030.14,Approved
4379,2026-06-SOP,2026-12,CTL-0009,300,CUST-0230,50.96,2155.31,Approved
4380,2026-06-SOP,2026-12,CTL-0010,300,,58.24,4241.04,Approved
4381,2026-06-SOP,2026-12,CTL-0011,300,,65.52,4313.52,Approved
4382,2026-06-SOP,2026-12,CTL-0012,300,,72.8,6896.43,Approved
4383,2026-06-SOP,2026-12,CTL-0013,300,CUST-0042,80.08,421.31,Approved
4384,2026-06-SOP,2026-12,CTL-0014,300,,14.56,537.61,Approved
4385,2026-06-SOP,2026-12,CTL-0015,300,,21.84,732.35,Approved
4386,2026-06-SOP,2026-12,CTL-0016,300,,29.12,401.54,Approved
4387,2026-06-SOP,2026-12,CTL-0017,300,CUST-0094,36.4,367.57,Approved
4388,2026-06-SOP,2026-12,CTL-0018,300,,43.68,1037.97,Approved
4389,2026-06-SOP,2026-12,CTL-0019,300,,50.96,1552.09,Approved
4390,2026-06-SOP,2026-12,CTL-0020,300,,58.24,1073.61,Approved
4391,2026-06-SOP,2026-12,CTL-0021,300,CUST-0146,65.52,1213.21,Approved
4392,2026-06-SOP,2026-12,CTL-0022,300,,72.8,3000.17,Approved
4393,2026-06-SOP,2026-12,CTL-0023,300,,80.08,1828.13,Approved
4394,2026-06-SOP,2026-12,CTL-0024,300,,14.56,1167.46,Approved
4395,2026-06-SOP,2026-12,CTL-0025,300,CUST-0198,21.84,1879.61,Approved
4396,2026-06-SOP,2026-12,CTL-0026,300,,29.12,1606.72,Approved
4397,2026-06-SOP,2026-12,CTL-0027,300,,36.4,1644.02,Approved
4398,2026-06-SOP,2026-12,CTL-0028,300,,43.68,3370.5,Approved
4399,2026-06-SOP,2026-12,CTL-0029,300,CUST-0010,50.96,1081.35,Approved
4400,2026-06-SOP,2026-12,CTL-0030,300,,58.24,4306.68,Approved
4401,2026-06-SOP,2026-12,CTL-0031,300,,65.52,2916.96,Approved
4402,2026-06-SOP,2026-12,CTL-0032,300,,72.8,2951.41,Approved
4403,2026-06-SOP,2026-12,CTL-0033,300,CUST-0062,80.08,5656.23,Approved
4404,2026-06-SOP,2026-12,CTL-0034,300,,14.56,3041.5,Approved
4405,2026-06-SOP,2026-12,CTL-0035,300,,21.84,4406.64,Approved
4406,2026-06-SOP,2026-12,CTL-0036,300,,29.12,5442.41,Approved
4407,2026-06-SOP,2026-12,CTL-0037,300,CUST-0114,36.4,6369.84,Approved
4408,2026-06-SOP,2026-12,CTL-0038,300,,43.68,2429.78,Approved
4409,2026-06-SOP,2026-12,CTL-0039,300,,50.96,2854.21,Approved
4410,2026-06-SOP,2026-12,CTL-0040,300,,58.24,5682.14,Approved
4411,2026-06-SOP,2026-12,DRV-0001,100,CUST-0166,65.52,1684.36,Approved
4412,2026-06-SOP,2026-12,DRV-0002,200,,72.8,3244.03,Approved
4413,2026-06-SOP,2026-12,DRV-0003,100,,80.08,2854.57,Approved
4414,2026-06-SOP,2026-12,DRV-0004,200,,14.56,1126.84,Approved
4415,2026-06-SOP,2026-12,DRV-0005,100,CUST-0218,21.84,1735.42,Approved
4416,2026-06-SOP,2026-12,DRV-0006,200,,29.12,2693.59,Approved
4417,2026-06-SOP,2026-12,DRV-0007,100,,36.4,2086.0,Approved
4418,2026-06-SOP,2026-12,DRV-0008,200,,43.68,406.36,Approved
4419,2026-06-SOP,2026-12,DRV-0009,100,CUST-0030,50.96,435.44,Approved
4420,2026-06-SOP,2026-12,DRV-0010,200,,58.24,528.14,Approved
4421,2026-06-SOP,2026-12,DRV-0011,100,,65.52,1210.87,Approved
4422,2026-06-SOP,2026-12,DRV-0012,200,,72.8,352.63,Approved
4423,2026-06-SOP,2026-12,DRV-0013,100,CUST-0082,80.08,809.45,Approved
4424,2026-06-SOP,2026-12,DRV-0014,200,,14.56,1502.83,Approved
4425,2026-06-SOP,2026-12,DRV-0015,100,,21.84,1927.7,Approved
4426,2026-06-SOP,2026-12,DRV-0016,200,,29.12,545.44,Approved
4427,2026-06-SOP,2026-12,DRV-0017,100,CUST-0134,36.4,1126.14,Approved
4428,2026-06-SOP,2026-12,DRV-0018,200,,43.68,2159.93,Approved
4429,2026-06-SOP,2026-12,DRV-0019,100,,50.96,2096.4,Approved
4430,2026-06-SOP,2026-12,DRV-0020,200,,58.24,1449.68,Approved
4431,2026-06-SOP,2026-12,DRV-0021,100,CUST-0186,65.52,1578.52,Approved
4432,2026-06-SOP,2026-12,DRV-0022,200,,72.8,6560.95,Approved
4433,2026-06-SOP,2026-12,DRV-0023,100,,80.08,2081.07,Approved
4434,2026-06-SOP,2026-12,DRV-0024,200,,14.56,2355.97,Approved
4435,2026-06-SOP,2026-12,DRV-0025,100,CUST-0238,21.84,3295.38,Approved
4436,2026-06-SOP,2026-12,DRV-0026,200,,29.12,953.4,Approved
4437,2026-06-SOP,2026-12,DRV-0027,100,,36.4,1770.83,Approved
4438,2026-06-SOP,2026-12,DRV-0028,200,,43.68,3628.75,Approved
4439,2026-06-SOP,2026-12,DRV-0029,100,CUST-0050,50.96,2526.8,Approved
4440,2026-06-SOP,2026-12,DRV-0030,200,,58.24,639.6,Approved
4441,2026-06-SOP,2026-12,DRV-0031,100,,65.52,2018.83,Approved
4442,2026-06-SOP,2026-12,DRV-0032,200,,72.8,357.16,Approved
4443,2026-06-SOP,2026-12,DRV-0033,100,CUST-0102,80.08,1678.97,Approved
4444,2026-06-SOP,2026-12,DRV-0034,200,,14.56,642.41,Approved
4445,2026-06-SOP,2026-12,DRV-0035,100,,21.84,1390.95,Approved
4446,2026-06-SOP,2026-12,DRV-0036,200,,29.12,2339.36,Approved
4447,2026-06-SOP,2026-12,DRV-0037,100,CUST-0154,36.4,6384.99,Approved
4448,2026-06-SOP,2026-12,DRV-0038,200,,43.68,788.88,Approved
4449,2026-06-SOP,2026-12,DRV-0039,100,,50.96,566.56,Approved
4450,2026-06-SOP,2026-12,DRV-0040,200,,58.24,326.81,Approved
4451,2026-06-SOP,2026-12,DRV-0041,100,CUST-0206,65.52,411.3,Approved
4452,2026-06-SOP,2026-12,DRV-0042,200,,72.8,630.06,Approved
4453,2026-06-SOP,2026-12,DRV-0043,100,,80.08,908.86,Approved
4454,2026-06-SOP,2026-12,DRV-0044,200,,14.56,312.91,Approved
4455,2026-06-SOP,2026-12,DRV-0045,100,CUST-0018,21.84,549.0,Approved
4456,2026-06-SOP,2026-12,DRV-0046,200,,29.12,1290.18,Approved
4457,2026-06-SOP,2026-12,DRV-0047,100,,36.4,5574.81,Approved
4458,2026-06-SOP,2026-12,DRV-0048,200,,43.68,1387.94,Approved
4459,2026-06-SOP,2026-12,DRV-0049,100,CUST-0070,50.96,1845.83,Approved
4460,2026-06-SOP,2026-12,DRV-0050,200,,58.24,4902.03,Approved
4461,2026-06-SOP,2026-12,DRV-0051,100,,65.52,4518.53,Approved
4462,2026-06-SOP,2026-12,DRV-0052,200,,72.8,1881.35,Approved
4463,2026-06-SOP,2026-12,DRV-0053,100,CUST-0122,80.08,3670.49,Approved
4464,2026-06-SOP,2026-12,DRV-0054,200,,14.56,3565.79,Approved
4465,2026-06-SOP,2026-12,DRV-0055,100,,21.84,8182.45,Approved
4466,2026-06-SOP,2026-12,DRV-0056,200,,29.12,4604.88,Approved
4467,2026-06-SOP,2026-12,DRV-0057,100,CUST-0174,36.4,6047.16,Approved
4468,2026-06-SOP,2026-12,DRV-0058,200,,43.68,2895.26,Approved
4469,2026-06-SOP,2026-12,DRV-0059,100,,50.96,5922.14,Approved
4470,2026-06-SOP,2026-12,DRV-0060,200,,58.24,549.66,Approved
4471,2026-06-SOP,2026-12,SYS-0001,100,CUST-0226,65.52,722.81,Approved
4472,2026-06-SOP,2026-12,SYS-0002,300,,72.8,1854.09,Approved
4473,2026-06-SOP,2026-12,SYS-0003,100,,80.08,1215.35,Approved
4474,2026-06-SOP,2026-12,SYS-0004,300,,14.56,424.8,Approved
4475,2026-06-SOP,2026-12,SYS-0005,100,CUST-0038,21.84,421.74,Approved
4476,2026-06-SOP,2026-12,SYS-0006,300,,29.12,632.78,Approved
4477,2026-06-SOP,2026-12,SYS-0007,100,,36.4,1323.63,Approved
4478,2026-06-SOP,2026-12,SYS-0008,300,,43.68,325.39,Approved
4479,2026-06-SOP,2026-12,SYS-0009,100,CUST-0090,50.96,833.44,Approved
4480,2026-06-SOP,2026-12,SYS-0010,300,,58.24,1565.46,Approved
4481,2026-06-SOP,2026-12,SYS-0011,100,,65.52,1594.53,Approved
4482,2026-06-SOP,2026-12,SYS-0012,300,,72.8,777.71,Approved
4483,2026-06-SOP,2026-12,SYS-0013,100,CUST-0142,80.08,1263.45,Approved
4484,2026-06-SOP,2026-12,SYS-0014,300,,14.56,1245.69,Approved
4485,2026-06-SOP,2026-12,SYS-0015,100,,21.84,8212.78,Approved
4486,2026-06-SOP,2026-12,SYS-0016,300,,29.12,3063.95,Approved
4487,2026-06-SOP,2026-12,SYS-0017,100,CUST-0194,36.4,4415.6,Approved
4488,2026-06-SOP,2026-12,SYS-0018,300,,43.68,986.55,Approved
4489,2026-06-SOP,2026-12,SYS-0019,100,,50.96,2568.76,Approved
4490,2026-06-SOP,2026-12,SYS-0020,300,,58.24,5725.59,Approved
4491,2026-06-SOP,2026-12,SYS-0021,100,CUST-0006,65.52,2846.94,Approved
4492,2026-06-SOP,2026-12,SYS-0022,300,,72.8,7410.76,Approved
4493,2026-06-SOP,2026-12,SYS-0023,100,,80.08,3536.2,Approved
4494,2026-06-SOP,2026-12,SYS-0024,300,,14.56,8836.05,Approved
4495,2026-06-SOP,2026-12,SYS-0025,100,CUST-0058,21.84,818.44,Approved
4496,2026-06-SOP,2026-12,SYS-0026,300,,29.12,2002.44,Approved
4497,2026-06-SOP,2026-12,SYS-0027,100,,36.4,1450.07,Approved
4498,2026-06-SOP,2026-12,SYS-0028,300,,43.68,3107.59,Approved
4499,2026-06-SOP,2026-12,SYS-0029,100,CUST-0110,50.96,1731.96,Approved
4500,2026-06-SOP,2026-12,SYS-0030,300,,58.24,5013.39,Approved
